Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes,Summer,Winter,Mild Seasons
46138,0,0,0,0,0,1,1,0,0,0,0
46139,1,0,0,1,0,0,0,0,1,0,0
46140,0,0,0,0,0,1,0,1,1,0,0
46141,1,0,1,0,0,0,0,0,0,0,1
46142,0,0,0,0,0,1,0,1,1,0,0
46143,0,0,0,0,0,1,0,1,1,0,0
46144,0,0,0,0,0,1,0,1,0,1,0
46145,1,0,1,0,0,0,0,0,0,0,1
46146,1,1,0,0,0,0,0,0,0,0,1
46147,1,0,0,0,1,0,0,0,0,1,0
46148,0,0,0,0,0,1,0,1,1,0,0
46149,1,1,0,0,0,0,0,0,0,0,1
46150,0,0,0,0,0,1,0,1,0,1,0
46151,0,0,0,0,0,1,0,1,1,0,0
46152,0,0,0,0,0,1,0,1,1,0,0
46153,0,0,0,0,0,1,0,1,0,1,0
46154,1,0,0,0,1,0,0,0,0,1,0
46155,0,0,0,0,0,1,1,0,0,0,0
46156,0,0,0,0,0,1,0,1,0,1,0
46157,1,1,0,0,0,0,0,0,0,1,0
46158,1,0,1,0,0,0,0,0,0,0,1
46159,0,0,0,0,0,1,0,1,0,1,0
46160,1,1,0,0,0,0,0,0,0,0,1
46161,0,0,0,0,0,1,0,1,0,0,1
46162,1,0,1,0,0,0,0,0,0,0,1
46163,0,0,0,0,0,1,1,0,0,0,0
46164,1,1,0,0,0,0,0,0,0,1,0
46165,1,0,0,0,1,0,0,0,0,1,0
46166,0,0,0,0,0,1,0,1,1,0,0
46167,0,0,0,0,0,1,0,1,0,0,1
46168,1,0,1,0,0,0,0,0,0,0,1
46169,0,0,0,0,0,1,0,1,0,0,1
46170,1,1,0,0,0,0,0,0,0,1,0
46171,0,0,0,0,0,1,0,1,0,0,1
46172,1,1,0,0,0,0,0,0,0,1,0
46173,1,0,0,0,1,0,0,0,0,1,0
46174,0,0,0,0,0,1,0,1,0,0,1
46175,0,0,0,0,0,1,1,0,0,0,0
46176,0,0,0,0,0,1,0,1,0,1,0
46177,1,0,0,0,1,0,0,0,0,1,0
46178,1,0,0,1,0,0,0,0,1,0,0
46179,0,0,0,0,0,1,0,1,0,0,1
46180,1,0,1,0,0,0,0,0,0,0,1
46181,1,1,0,0,0,0,0,0,0,0,1
46182,1,1,0,0,0,0,0,0,0,1,0
46183,0,0,0,0,0,1,0,1,0,1,0
46184,0,0,0,0,0,1,0,1,1,0,0
46185,1,0,1,0,0,0,0,0,0,0,1
46186,0,0,0,0,0,1,0,1,1,0,0
46187,1,1,0,0,0,0,0,0,1,0,0
46188,0,0,0,0,0,1,0,1,0,1,0
46189,0,0,0,0,0,1,0,1,0,0,1
46190,0,0,0,0,0,1,0,1,0,0,1
46191,0,0,0,0,0,1,1,0,0,0,0
46192,0,0,0,0,0,1,0,1,0,0,1
46193,1,1,0,0,0,0,0,0,0,1,0
46194,1,1,0,0,0,0,0,0,0,0,1
46195,1,1,0,0,0,0,0,0,1,0,0
46196,1,1,0,0,0,0,0,0,0,1,0
46197,0,0,0,0,0,1,0,1,1,0,0
46198,1,0,0,0,1,0,0,0,0,1,0
46199,0,0,0,0,0,1,0,1,0,0,1
46200,0,0,0,0,0,1,0,1,0,1,0
46201,1,0,0,1,0,0,0,0,1,0,0
46202,1,1,0,0,0,0,0,0,1,0,0
46203,0,0,0,0,0,1,1,0,0,0,0
46204,1,1,0,0,0,0,0,0,0,1,0
46205,1,1,0,0,0,0,0,0,1,0,0
46206,1,1,0,0,0,0,0,0,1,0,0
46207,1,1,0,0,0,0,0,0,0,1,0
46208,1,0,0,1,0,0,0,0,1,0,0
46209,0,0,0,0,0,1,0,1,1,0,0
46210,1,0,0,1,0,0,0,0,1,0,0
46211,1,1,0,0,0,0,0,0,0,0,1
46212,0,0,0,0,0,1,1,0,0,0,0
46213,0,0,0,0,0,1,0,1,0,1,0
46214,0,0,0,0,0,1,0,1,0,0,1
46215,1,1,0,0,0,0,0,0,1,0,0
46216,0,0,0,0,0,1,1,0,0,0,0
46217,1,1,0,0,0,0,0,0,0,1,0
46218,0,0,0,0,0,1,0,1,1,0,0
46219,0,0,0,0,0,1,0,1,0,1,0
46220,1,1,0,0,0,0,0,0,0,1,0
46221,1,0,0,1,0,0,0,0,1,0,0
46222,1,0,0,0,1,0,0,0,0,1,0
46223,1,0,0,0,1,0,0,0,0,1,0
46224,1,0,1,0,0,0,0,0,0,0,1
46225,1,1,0,0,0,0,0,0,0,1,0
46226,1,1,0,0,0,0,0,0,0,1,0
46227,1,1,0,0,0,0,0,0,0,0,1
46228,0,0,0,0,0,1,0,1,0,0,1
46229,1,1,0,0,0,0,0,0,0,0,1
46230,0,0,0,0,0,1,0,1,0,1,0
46231,1,0,0,0,1,0,0,0,0,1,0
46232,1,0,0,0,1,0,0,0,0,1,0
46233,0,0,0,0,0,1,0,1,1,0,0
46234,1,0,0,1,0,0,0,0,1,0,0
46235,1,0,1,0,0,0,0,0,0,0,1
46236,1,0,1,0,0,0,0,0,0,0,1
46237,1,0,0,0,1,0,0,0,0,1,0
46238,0,0,0,0,0,1,0,1,1,0,0
46239,1,1,0,0,0,0,0,0,0,1,0
46240,0,0,0,0,0,1,1,0,0,0,0
46241,0,0,0,0,0,1,0,1,0,1,0
46242,1,0,1,0,0,0,0,0,0,0,1
46243,0,0,0,0,0,1,1,0,0,0,0
46244,0,0,0,0,0,1,1,0,0,0,0
46245,1,1,0,0,0,0,0,0,0,1,0
46246,1,0,0,0,1,0,0,0,0,1,0
46247,1,0,0,1,0,0,0,0,1,0,0
46248,1,1,0,0,0,0,0,0,0,0,1
46249,1,0,0,0,1,0,0,0,0,1,0
46250,1,1,0,0,0,0,0,0,1,0,0
46251,0,0,0,0,0,1,0,1,0,1,0
46252,0,0,0,0,0,1,0,1,0,0,1
46253,0,0,0,0,0,1,0,1,0,1,0
46254,1,1,0,0,0,0,0,0,0,0,1
46255,1,0,1,0,0,0,0,0,0,0,1
46256,0,0,0,0,0,1,0,1,1,0,0
46257,1,0,0,0,1,0,0,0,0,1,0
46258,1,1,0,0,0,0,0,0,0,1,0
46259,1,0,0,1,0,0,0,0,1,0,0
46260,1,0,0,0,1,0,0,0,0,1,0
46261,1,1,0,0,0,0,0,0,0,0,1
46262,0,0,0,0,0,1,0,1,0,0,1
46263,1,1,0,0,0,0,0,0,0,1,0
46264,0,0,0,0,0,1,0,1,0,1,0
46265,1,0,0,0,1,0,0,0,0,1,0
46266,1,0,0,0,1,0,0,0,0,1,0
46267,1,1,0,0,0,0,0,0,0,0,1
46268,1,0,0,0,1,0,0,0,0,1,0
46269,0,0,0,0,0,1,0,1,1,0,0
46270,1,0,1,0,0,0,0,0,0,0,1
46271,0,0,0,0,0,1,1,0,0,0,0
46272,0,0,0,0,0,1,0,1,1,0,0
46273,1,0,0,1,0,0,0,0,1,0,0
46274,0,0,0,0,0,1,1,0,0,0,0
46275,0,0,0,0,0,1,0,1,0,0,1
46276,1,1,0,0,0,0,0,0,0,1,0
46277,0,0,0,0,0,1,0,1,1,0,0
46278,0,0,0,0,0,1,0,1,0,0,1
46279,1,1,0,0,0,0,0,0,0,1,0
46280,0,0,0,0,0,1,0,1,0,1,0
46281,0,0,0,0,0,1,0,1,1,0,0
46282,1,1,0,0,0,0,0,0,1,0,0
46283,0,0,0,0,0,1,0,1,0,0,1
46284,1,0,1,0,0,0,0,0,0,0,1
46285,1,1,0,0,0,0,0,0,1,0,0
46286,1,0,0,1,0,0,0,0,1,0,0
46287,1,1,0,0,0,0,0,0,1,0,0
46288,1,0,1,0,0,0,0,0,0,0,1
46289,1,0,0,0,1,0,0,0,0,1,0
46290,1,1,0,0,0,0,0,0,0,0,1
46291,1,0,0,1,0,0,0,0,1,0,0
46292,1,0,0,0,1,0,0,0,0,1,0
46293,1,0,0,0,1,0,0,0,0,1,0
46294,1,0,1,0,0,0,0,0,0,0,1
46295,0,0,0,0,0,1,1,0,0,0,0
46296,1,1,0,0,0,0,0,0,0,0,1
46297,0,0,0,0,0,1,0,1,0,1,0
46298,1,1,0,0,0,0,0,0,1,0,0
46299,1,1,0,0,0,0,0,0,0,1,0
46300,1,0,0,1,0,0,0,0,1,0,0
46301,0,0,0,0,0,1,0,1,0,1,0
46302,0,0,0,0,0,1,0,1,0,1,0
46303,1,0,0,1,0,0,0,0,1,0,0
46304,0,0,0,0,0,1,0,1,1,0,0
46305,1,0,0,1,0,0,0,0,1,0,0
46306,1,0,0,1,0,0,0,0,1,0,0
46307,1,1,0,0,0,0,0,0,0,0,1
46308,1,0,0,0,1,0,0,0,0,1,0
46309,1,1,0,0,0,0,0,0,1,0,0
46310,1,1,0,0,0,0,0,0,1,0,0
46311,1,0,0,1,0,0,0,0,1,0,0
46312,1,0,1,0,0,0,0,0,0,0,1
46313,1,0,1,0,0,0,0,0,0,0,1
46314,1,1,0,0,0,0,0,0,1,0,0
46315,1,0,1,0,0,0,0,0,0,0,1
46316,0,0,0,0,0,1,0,1,0,0,1
46317,0,0,0,0,0,1,1,0,0,0,0
46318,0,0,0,0,0,1,1,0,0,0,0
46319,1,0,0,0,1,0,0,0,0,1,0
46320,1,1,0,0,0,0,0,0,0,1,0
46321,0,0,0,0,0,1,0,1,1,0,0
46322,0,0,0,0,0,1,0,1,0,1,0
46323,1,1,0,0,0,0,0,0,0,0,1
46324,0,0,0,0,0,1,1,0,0,0,0
46325,1,0,0,1,0,0,0,0,1,0,0
46326,1,1,0,0,0,0,0,0,0,0,1
46327,1,0,0,0,1,0,0,0,0,1,0
46328,0,0,0,0,0,1,1,0,0,0,0
46329,1,0,0,0,1,0,0,0,0,1,0
46330,1,0,1,0,0,0,0,0,0,0,1
46331,0,0,0,0,0,1,0,1,1,0,0
46332,1,1,0,0,0,0,0,0,0,0,1
46333,1,1,0,0,0,0,0,0,0,0,1
46334,0,0,0,0,0,1,0,1,0,0,1
46335,1,1,0,0,0,0,0,0,0,1,0
46336,1,0,1,0,0,0,0,0,0,0,1
46337,0,0,0,0,0,1,1,0,0,0,0
46338,0,0,0,0,0,1,1,0,0,0,0
46339,0,0,0,0,0,1,0,1,0,0,1
46340,1,0,0,0,1,0,0,0,0,1,0
46341,1,0,0,1,0,0,0,0,1,0,0
46342,1,1,0,0,0,0,0,0,0,1,0
46343,1,0,1,0,0,0,0,0,0,0,1
46344,0,0,0,0,0,1,0,1,1,0,0
46345,0,0,0,0,0,1,1,0,0,0,0
46346,1,1,0,0,0,0,0,0,0,1,0
46347,1,1,0,0,0,0,0,0,0,0,1
46348,0,0,0,0,0,1,0,1,1,0,0
46349,0,0,0,0,0,1,0,1,1,0,0
46350,0,0,0,0,0,1,0,1,0,1,0
46351,1,0,1,0,0,0,0,0,0,0,1
46352,1,1,0,0,0,0,0,0,0,0,1
46353,1,1,0,0,0,0,0,0,0,1,0
46354,1,1,0,0,0,0,0,0,1,0,0
46355,1,0,0,1,0,0,0,0,1,0,0
46356,1,1,0,0,0,0,0,0,1,0,0
46357,1,0,1,0,0,0,0,0,0,0,1
46358,0,0,0,0,0,1,0,1,0,1,0
46359,1,1,0,0,0,0,0,0,0,0,1
46360,0,0,0,0,0,1,0,1,1,0,0
46361,1,1,0,0,0,0,0,0,0,1,0
46362,1,1,0,0,0,0,0,0,0,1,0
46363,1,0,0,1,0,0,0,0,1,0,0
46364,1,0,0,0,1,0,0,0,0,1,0
46365,0,0,0,0,0,1,0,1,0,1,0
46366,0,0,0,0,0,1,0,1,1,0,0
46367,1,1,0,0,0,0,0,0,0,1,0
46368,1,0,1,0,0,0,0,0,0,0,1
46369,1,0,0,1,0,0,0,0,1,0,0
46370,1,1,0,0,0,0,0,0,1,0,0
46371,1,1,0,0,0,0,0,0,0,0,1
46372,1,1,0,0,0,0,0,0,1,0,0
46373,0,0,0,0,0,1,0,1,0,1,0
46374,0,0,0,0,0,1,0,1,0,1,0
46375,1,0,1,0,0,0,0,0,0,0,1
46376,1,0,0,1,0,0,0,0,1,0,0
46377,1,1,0,0,0,0,0,0,0,0,1
46378,0,0,0,0,0,1,0,1,0,1,0
46379,1,1,0,0,0,0,0,0,0,0,1
46380,0,0,0,0,0,1,0,1,0,1,0
46381,0,0,0,0,0,1,0,1,0,1,0
46382,1,0,0,1,0,0,0,0,1,0,0
46383,0,0,0,0,0,1,0,1,0,0,1
46384,0,0,0,0,0,1,0,1,0,1,0
46385,0,0,0,0,0,1,0,1,0,0,1
46386,1,0,0,1,0,0,0,0,1,0,0
46387,1,0,1,0,0,0,0,0,0,0,1
46388,0,0,0,0,0,1,1,0,0,0,0
46389,0,0,0,0,0,1,1,0,0,0,0
46390,1,0,0,0,1,0,0,0,0,1,0
46391,1,1,0,0,0,0,0,0,0,1,0
46392,1,1,0,0,0,0,0,0,0,1,0
46393,0,0,0,0,0,1,0,1,1,0,0
46394,0,0,0,0,0,1,0,1,0,0,1
46395,0,0,0,0,0,1,0,1,1,0,0
46396,1,1,0,0,0,0,0,0,0,1,0
46397,0,0,0,0,0,1,0,1,0,0,1
46398,1,0,1,0,0,0,0,0,0,0,1
46399,0,0,0,0,0,1,1,0,0,0,0
46400,0,0,0,0,0,1,0,1,0,1,0
46401,1,0,0,0,1,0,0,0,0,1,0
46402,1,0,1,0,0,0,0,0,0,0,1
46403,1,1,0,0,0,0,0,0,0,0,1
46404,0,0,0,0,0,1,0,1,0,0,1
46405,0,0,0,0,0,1,0,1,1,0,0
46406,1,1,0,0,0,0,0,0,1,0,0
46407,0,0,0,0,0,1,0,1,0,1,0
46408,0,0,0,0,0,1,0,1,1,0,0
46409,0,0,0,0,0,1,0,1,0,1,0
46410,1,1,0,0,0,0,0,0,1,0,0
46411,1,0,1,0,0,0,0,0,0,0,1
46412,1,1,0,0,0,0,0,0,0,1,0
46413,1,0,0,1,0,0,0,0,1,0,0
46414,0,0,0,0,0,1,0,1,0,1,0
46415,0,0,0,0,0,1,0,1,0,0,1
46416,0,0,0,0,0,1,0,1,1,0,0
46417,0,0,0,0,0,1,0,1,0,1,0
46418,1,1,0,0,0,0,0,0,0,1,0
46419,1,0,0,0,1,0,0,0,0,1,0
46420,1,1,0,0,0,0,0,0,0,0,1
46421,1,0,0,1,0,0,0,0,1,0,0
46422,1,1,0,0,0,0,0,0,1,0,0
46423,1,0,1,0,0,0,0,0,0,0,1
46424,1,1,0,0,0,0,0,0,1,0,0
46425,1,1,0,0,0,0,0,0,1,0,0
46426,0,0,0,0,0,1,0,1,0,0,1
46427,0,0,0,0,0,1,1,0,0,0,0
46428,1,0,0,0,1,0,0,0,0,1,0
46429,1,0,1,0,0,0,0,0,0,0,1
46430,0,0,0,0,0,1,0,1,0,1,0
46431,1,1,0,0,0,0,0,0,0,0,1
46432,0,0,0,0,0,1,0,1,0,0,1
46433,1,0,0,1,0,0,0,0,1,0,0
46434,0,0,0,0,0,1,0,1,1,0,0
46435,0,0,0,0,0,1,1,0,0,0,0
46436,1,1,0,0,0,0,0,0,0,0,1
46437,1,1,0,0,0,0,0,0,0,0,1
46438,1,0,0,0,1,0,0,0,0,1,0
46439,0,0,0,0,0,1,0,1,0,0,1
46440,1,1,0,0,0,0,0,0,1,0,0
46441,0,0,0,0,0,1,0,1,0,1,0
46442,0,0,0,0,0,1,0,1,0,0,1
46443,1,0,0,1,0,0,0,0,1,0,0
46444,1,1,0,0,0,0,0,0,0,1,0
46445,1,1,0,0,0,0,0,0,0,0,1
46446,0,0,0,0,0,1,0,1,0,0,1
46447,0,0,0,0,0,1,0,1,0,1,0
46448,1,1,0,0,0,0,0,0,0,1,0
46449,0,0,0,0,0,1,0,1,0,1,0
46450,1,0,0,1,0,0,0,0,1,0,0
46451,0,0,0,0,0,1,0,1,0,1,0
46452,0,0,0,0,0,1,0,1,1,0,0
46453,1,0,0,1,0,0,0,0,1,0,0
46454,0,0,0,0,0,1,0,1,0,0,1
46455,1,1,0,0,0,0,0,0,1,0,0
46456,0,0,0,0,0,1,0,1,1,0,0
46457,1,1,0,0,0,0,0,0,0,0,1
46458,0,0,0,0,0,1,0,1,0,1,0
46459,1,1,0,0,0,0,0,0,1,0,0
46460,0,0,0,0,0,1,0,1,0,0,1
46461,1,1,0,0,0,0,0,0,1,0,0
46462,1,1,0,0,0,0,0,0,1,0,0
46463,0,0,0,0,0,1,0,1,1,0,0
46464,1,1,0,0,0,0,0,0,0,0,1
46465,1,1,0,0,0,0,0,0,1,0,0
46466,0,0,0,0,0,1,0,1,0,0,1
46467,1,0,0,0,1,0,0,0,0,1,0
46468,0,0,0,0,0,1,1,0,0,0,0
46469,0,0,0,0,0,1,1,0,0,0,0
46470,1,0,0,0,1,0,0,0,0,1,0
46471,0,0,0,0,0,1,0,1,0,0,1
46472,1,0,0,0,1,0,0,0,0,1,0
46473,1,0,1,0,0,0,0,0,0,0,1
46474,1,1,0,0,0,0,0,0,0,1,0
46475,1,1,0,0,0,0,0,0,1,0,0
46476,0,0,0,0,0,1,1,0,0,0,0
46477,1,1,0,0,0,0,0,0,0,1,0
46478,1,0,0,1,0,0,0,0,1,0,0
46479,1,1,0,0,0,0,0,0,0,1,0
46480,1,1,0,0,0,0,0,0,0,1,0
46481,1,1,0,0,0,0,0,0,1,0,0
46482,0,0,0,0,0,1,0,1,0,0,1
46483,0,0,0,0,0,1,0,1,0,1,0
46484,1,0,0,1,0,0,0,0,1,0,0
46485,0,0,0,0,0,1,1,0,0,0,0
46486,1,1,0,0,0,0,0,0,0,0,1
46487,1,0,0,0,1,0,0,0,0,1,0
46488,1,0,1,0,0,0,0,0,0,0,1
46489,1,1,0,0,0,0,0,0,1,0,0
46490,1,1,0,0,0,0,0,0,0,0,1
46491,0,0,0,0,0,1,1,0,0,0,0
46492,0,0,0,0,0,1,0,1,0,1,0
46493,1,0,0,1,0,0,0,0,1,0,0
46494,1,1,0,0,0,0,0,0,0,0,1
46495,1,0,1,0,0,0,0,0,0,0,1
46496,1,0,1,0,0,0,0,0,0,0,1
46497,0,0,0,0,0,1,0,1,1,0,0
46498,1,1,0,0,0,0,0,0,1,0,0
46499,1,1,0,0,0,0,0,0,1,0,0
46500,1,1,0,0,0,0,0,0,1,0,0
46501,1,1,0,0,0,0,0,0,0,0,1
46502,1,0,1,0,0,0,0,0,0,0,1
46503,1,0,1,0,0,0,0,0,0,0,1
46504,0,0,0,0,0,1,1,0,0,0,0
46505,0,0,0,0,0,1,0,1,0,0,1
46506,1,1,0,0,0,0,0,0,1,0,0
46507,1,1,0,0,0,0,0,0,0,0,1
46508,0,0,0,0,0,1,1,0,0,0,0
46509,0,0,0,0,0,1,1,0,0,0,0
46510,0,0,0,0,0,1,0,1,0,1,0
46511,0,0,0,0,0,1,0,1,1,0,0
46512,0,0,0,0,0,1,0,1,1,0,0
46513,0,0,0,0,0,1,1,0,0,0,0
46514,0,0,0,0,0,1,1,0,0,0,0
46515,1,0,1,0,0,0,0,0,0,0,1
46516,1,0,0,0,1,0,0,0,0,1,0
46517,1,0,0,0,1,0,0,0,0,1,0
46518,1,0,0,1,0,0,0,0,1,0,0
46519,1,0,0,0,1,0,0,0,0,1,0
46520,1,0,1,0,0,0,0,0,0,0,1
46521,0,0,0,0,0,1,0,1,1,0,0
46522,1,0,0,1,0,0,0,0,1,0,0
46523,0,0,0,0,0,1,0,1,0,1,0
46524,0,0,0,0,0,1,0,1,0,1,0
46525,1,0,0,0,1,0,0,0,0,1,0
46526,0,0,0,0,0,1,0,1,0,0,1
46527,1,1,0,0,0,0,0,0,0,1,0
46528,1,1,0,0,0,0,0,0,1,0,0
46529,0,0,0,0,0,1,0,1,1,0,0
46530,1,1,0,0,0,0,0,0,1,0,0
46531,0,0,0,0,0,1,0,1,0,0,1
46532,1,1,0,0,0,0,0,0,1,0,0
46533,1,0,1,0,0,0,0,0,0,0,1
46534,0,0,0,0,0,1,1,0,0,0,0
46535,1,1,0,0,0,0,0,0,1,0,0
46536,0,0,0,0,0,1,0,1,0,1,0
46537,0,0,0,0,0,1,0,1,0,1,0
46538,0,0,0,0,0,1,0,1,1,0,0
46539,0,0,0,0,0,1,0,1,0,1,0
46540,0,0,0,0,0,1,0,1,1,0,0
46541,1,0,1,0,0,0,0,0,0,0,1
46542,1,0,0,1,0,0,0,0,1,0,0
46543,1,1,0,0,0,0,0,0,0,1,0
46544,0,0,0,0,0,1,0,1,1,0,0
46545,0,0,0,0,0,1,0,1,0,0,1
46546,1,0,1,0,0,0,0,0,0,0,1
46547,1,1,0,0,0,0,0,0,0,1,0
46548,0,0,0,0,0,1,0,1,0,0,1
46549,0,0,0,0,0,1,0,1,0,0,1
46550,0,0,0,0,0,1,0,1,0,0,1
46551,1,1,0,0,0,0,0,0,0,1,0
46552,1,0,1,0,0,0,0,0,0,0,1
46553,0,0,0,0,0,1,0,1,0,0,1
46554,1,1,0,0,0,0,0,0,1,0,0
46555,1,0,0,0,1,0,0,0,0,1,0
46556,0,0,0,0,0,1,0,1,1,0,0
46557,1,0,0,1,0,0,0,0,1,0,0
46558,0,0,0,0,0,1,0,1,0,1,0
46559,1,1,0,0,0,0,0,0,1,0,0
46560,1,1,0,0,0,0,0,0,0,1,0
46561,0,0,0,0,0,1,0,1,0,0,1
46562,0,0,0,0,0,1,0,1,1,0,0
46563,1,1,0,0,0,0,0,0,1,0,0
46564,1,1,0,0,0,0,0,0,1,0,0
46565,1,0,1,0,0,0,0,0,0,0,1
46566,0,0,0,0,0,1,0,1,1,0,0
46567,1,1,0,0,0,0,0,0,1,0,0
46568,1,0,0,1,0,0,0,0,1,0,0
46569,0,0,0,0,0,1,0,1,0,0,1
46570,1,0,1,0,0,0,0,0,0,0,1
46571,1,0,1,0,0,0,0,0,0,0,1
46572,1,0,0,0,1,0,0,0,0,1,0
46573,1,0,0,0,1,0,0,0,0,1,0
46574,0,0,0,0,0,1,0,1,0,0,1
46575,1,0,0,1,0,0,0,0,1,0,0
46576,0,0,0,0,0,1,0,1,0,0,1
46577,0,0,0,0,0,1,1,0,0,0,0
46578,1,0,0,1,0,0,0,0,1,0,0
46579,0,0,0,0,0,1,0,1,1,0,0
46580,0,0,0,0,0,1,0,1,1,0,0
46581,0,0,0,0,0,1,0,1,0,0,1
46582,0,0,0,0,0,1,1,0,0,0,0
46583,0,0,0,0,0,1,0,1,0,1,0
46584,0,0,0,0,0,1,0,1,0,1,0
46585,1,0,0,0,1,0,0,0,0,1,0
46586,0,0,0,0,0,1,1,0,0,0,0
46587,0,0,0,0,0,1,0,1,0,1,0
46588,0,0,0,0,0,1,0,1,0,1,0
46589,0,0,0,0,0,1,0,1,1,0,0
46590,1,1,0,0,0,0,0,0,1,0,0
46591,1,0,0,0,1,0,0,0,0,1,0
46592,1,1,0,0,0,0,0,0,0,0,1
46593,0,0,0,0,0,1,0,1,0,1,0
46594,1,1,0,0,0,0,0,0,0,1,0
46595,1,1,0,0,0,0,0,0,0,1,0
46596,1,1,0,0,0,0,0,0,0,0,1
46597,0,0,0,0,0,1,0,1,0,1,0
46598,1,1,0,0,0,0,0,0,1,0,0
46599,0,0,0,0,0,1,0,1,0,0,1
46600,1,1,0,0,0,0,0,0,0,0,1
46601,0,0,0,0,0,1,1,0,0,0,0
46602,0,0,0,0,0,1,0,1,0,1,0
46603,0,0,0,0,0,1,1,0,0,0,0
46604,0,0,0,0,0,1,0,1,0,0,1
46605,1,0,0,1,0,0,0,0,1,0,0
46606,1,0,0,0,1,0,0,0,0,1,0
46607,1,1,0,0,0,0,0,0,1,0,0
46608,1,0,0,0,1,0,0,0,0,1,0
46609,1,1,0,0,0,0,0,0,0,1,0
46610,0,0,0,0,0,1,1,0,0,0,0
46611,0,0,0,0,0,1,0,1,1,0,0
46612,1,0,1,0,0,0,0,0,0,0,1
46613,1,1,0,0,0,0,0,0,1,0,0
46614,0,0,0,0,0,1,0,1,0,1,0
46615,0,0,0,0,0,1,1,0,0,0,0
46616,1,1,0,0,0,0,0,0,0,0,1
46617,0,0,0,0,0,1,0,1,0,1,0
46618,1,0,0,0,1,0,0,0,0,1,0
46619,1,1,0,0,0,0,0,0,1,0,0
46620,1,0,0,1,0,0,0,0,1,0,0
46621,0,0,0,0,0,1,0,1,1,0,0
46622,1,1,0,0,0,0,0,0,0,1,0
46623,1,0,0,1,0,0,0,0,1,0,0
46624,0,0,0,0,0,1,1,0,0,0,0
46625,1,1,0,0,0,0,0,0,1,0,0
46626,0,0,0,0,0,1,1,0,0,0,0
46627,1,0,0,1,0,0,0,0,1,0,0
46628,1,0,0,1,0,0,0,0,1,0,0
46629,0,0,0,0,0,1,0,1,0,0,1
46630,1,0,0,1,0,0,0,0,1,0,0
46631,1,1,0,0,0,0,0,0,0,1,0
46632,1,0,0,0,1,0,0,0,0,1,0
46633,0,0,0,0,0,1,0,1,0,1,0
46634,1,1,0,0,0,0,0,0,0,1,0
46635,0,0,0,0,0,1,0,1,0,1,0
46636,1,1,0,0,0,0,0,0,0,0,1
46637,1,0,0,1,0,0,0,0,1,0,0
46638,0,0,0,0,0,1,0,1,0,1,0
46639,0,0,0,0,0,1,0,1,0,1,0
46640,1,0,0,0,1,0,0,0,0,1,0
46641,0,0,0,0,0,1,1,0,0,0,0
46642,1,1,0,0,0,0,0,0,0,1,0
46643,1,0,0,1,0,0,0,0,1,0,0
46644,1,1,0,0,0,0,0,0,0,0,1
46645,1,1,0,0,0,0,0,0,1,0,0
46646,1,0,0,0,1,0,0,0,0,1,0
46647,0,0,0,0,0,1,1,0,0,0,0
46648,1,0,1,0,0,0,0,0,0,0,1
46649,1,1,0,0,0,0,0,0,0,1,0
46650,0,0,0,0,0,1,0,1,0,0,1
46651,1,1,0,0,0,0,0,0,1,0,0
46652,1,1,0,0,0,0,0,0,0,1,0
46653,1,1,0,0,0,0,0,0,0,1,0
46654,1,1,0,0,0,0,0,0,0,0,1
46655,1,1,0,0,0,0,0,0,0,1,0
46656,1,1,0,0,0,0,0,0,0,0,1
46657,1,0,0,0,1,0,0,0,0,1,0
46658,1,0,0,1,0,0,0,0,1,0,0
46659,0,0,0,0,0,1,0,1,0,0,1
46660,0,0,0,0,0,1,0,1,0,1,0
46661,1,1,0,0,0,0,0,0,1,0,0
46662,0,0,0,0,0,1,0,1,0,1,0
46663,1,1,0,0,0,0,0,0,0,0,1
46664,0,0,0,0,0,1,1,0,0,0,0
46665,0,0,0,0,0,1,0,1,1,0,0
46666,1,1,0,0,0,0,0,0,0,1,0
46667,1,0,0,1,0,0,0,0,1,0,0
46668,0,0,0,0,0,1,1,0,0,0,0
46669,0,0,0,0,0,1,0,1,0,0,1
46670,1,0,1,0,0,0,0,0,0,0,1
46671,1,0,1,0,0,0,0,0,0,0,1
46672,0,0,0,0,0,1,1,0,0,0,0
46673,1,0,0,1,0,0,0,0,1,0,0
46674,1,0,0,1,0,0,0,0,1,0,0
46675,1,0,1,0,0,0,0,0,0,0,1
46676,1,0,1,0,0,0,0,0,0,0,1
46677,1,1,0,0,0,0,0,0,0,1,0
46678,1,0,1,0,0,0,0,0,0,0,1
46679,1,0,0,1,0,0,0,0,1,0,0
46680,1,1,0,0,0,0,0,0,1,0,0
46681,0,0,0,0,0,1,0,1,0,0,1
46682,1,1,0,0,0,0,0,0,0,1,0
46683,0,0,0,0,0,1,1,0,0,0,0
46684,1,0,0,0,1,0,0,0,0,1,0
46685,1,1,0,0,0,0,0,0,1,0,0
46686,1,0,0,1,0,0,0,0,1,0,0
46687,0,0,0,0,0,1,1,0,0,0,0
46688,1,1,0,0,0,0,0,0,0,0,1
46689,1,1,0,0,0,0,0,0,0,1,0
46690,1,1,0,0,0,0,0,0,1,0,0
46691,1,1,0,0,0,0,0,0,0,1,0
46692,0,0,0,0,0,1,0,1,1,0,0
46693,1,1,0,0,0,0,0,0,0,1,0
46694,1,0,1,0,0,0,0,0,0,0,1
