Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes,Summer,Winter,Mild Seasons
578,1,0,0,0,1,0,0,0,0,1,0
579,0,0,0,0,0,1,1,0,0,0,0
580,1,1,0,0,0,0,0,0,0,1,0
581,0,0,0,0,0,1,0,1,0,0,1
582,0,0,0,0,0,1,1,0,0,0,0
583,1,0,1,0,0,0,0,0,0,0,1
584,1,1,0,0,0,0,0,0,0,1,0
585,1,1,0,0,0,0,0,0,0,0,1
586,1,1,0,0,0,0,0,0,0,0,1
587,0,0,0,0,0,1,1,0,0,0,0
588,1,0,1,0,0,0,0,0,0,0,1
589,0,0,0,0,0,1,0,1,0,1,0
590,1,1,0,0,0,0,0,0,0,0,1
591,1,1,0,0,0,0,0,0,1,0,0
592,1,1,0,0,0,0,0,0,1,0,0
593,0,0,0,0,0,1,0,1,1,0,0
594,0,0,0,0,0,1,0,1,0,1,0
595,1,0,0,1,0,0,0,0,1,0,0
596,1,0,0,1,0,0,0,0,1,0,0
597,0,0,0,0,0,1,0,1,0,0,1
598,1,1,0,0,0,0,0,0,0,0,1
599,1,0,1,0,0,0,0,0,0,0,1
600,1,1,0,0,0,0,0,0,1,0,0
601,1,1,0,0,0,0,0,0,1,0,0
602,1,1,0,0,0,0,0,0,0,0,1
603,1,0,0,0,1,0,0,0,0,1,0
604,0,0,0,0,0,1,0,1,0,0,1
605,0,0,0,0,0,1,0,1,1,0,0
606,0,0,0,0,0,1,0,1,0,1,0
607,0,0,0,0,0,1,0,1,0,0,1
608,0,0,0,0,0,1,0,1,0,1,0
609,1,0,0,1,0,0,0,0,1,0,0
610,0,0,0,0,0,1,1,0,0,0,0
611,0,0,0,0,0,1,1,0,0,0,0
612,1,0,0,0,1,0,0,0,0,1,0
613,0,0,0,0,0,1,1,0,0,0,0
614,0,0,0,0,0,1,0,1,1,0,0
615,1,0,0,0,1,0,0,0,0,1,0
616,1,1,0,0,0,0,0,0,0,1,0
617,1,1,0,0,0,0,0,0,0,1,0
618,0,0,0,0,0,1,0,1,0,0,1
619,0,0,0,0,0,1,0,1,0,0,1
620,0,0,0,0,0,1,0,1,1,0,0
621,0,0,0,0,0,1,1,0,0,0,0
622,1,0,0,0,1,0,0,0,0,1,0
623,1,1,0,0,0,0,0,0,0,0,1
624,0,0,0,0,0,1,0,1,0,1,0
625,1,0,0,0,1,0,0,0,0,1,0
626,1,0,0,1,0,0,0,0,1,0,0
627,0,0,0,0,0,1,0,1,0,0,1
628,0,0,0,0,0,1,1,0,0,0,0
629,0,0,0,0,0,1,0,1,0,0,1
630,0,0,0,0,0,1,1,0,0,0,0
631,1,0,0,1,0,0,0,0,1,0,0
632,0,0,0,0,0,1,0,1,0,0,1
633,0,0,0,0,0,1,1,0,0,0,0
634,1,0,0,0,1,0,0,0,0,1,0
635,0,0,0,0,0,1,0,1,0,0,1
636,0,0,0,0,0,1,0,1,0,0,1
637,1,1,0,0,0,0,0,0,0,1,0
638,1,1,0,0,0,0,0,0,0,1,0
639,1,1,0,0,0,0,0,0,1,0,0
640,1,1,0,0,0,0,0,0,1,0,0
641,1,1,0,0,0,0,0,0,1,0,0
642,1,0,0,1,0,0,0,0,1,0,0
643,0,0,0,0,0,1,0,1,0,1,0
644,1,0,1,0,0,0,0,0,0,0,1
645,1,1,0,0,0,0,0,0,1,0,0
646,0,0,0,0,0,1,0,1,0,1,0
647,0,0,0,0,0,1,1,0,0,0,0
648,1,0,0,0,1,0,0,0,0,1,0
649,1,0,0,1,0,0,0,0,1,0,0
650,0,0,0,0,0,1,0,1,0,1,0
651,0,0,0,0,0,1,0,1,0,1,0
652,0,0,0,0,0,1,0,1,0,1,0
653,0,0,0,0,0,1,1,0,0,0,0
654,0,0,0,0,0,1,1,0,0,0,0
655,0,0,0,0,0,1,0,1,1,0,0
656,1,0,0,0,1,0,0,0,0,1,0
657,0,0,0,0,0,1,0,1,1,0,0
658,1,0,0,0,1,0,0,0,0,1,0
659,0,0,0,0,0,1,0,1,0,1,0
660,0,0,0,0,0,1,1,0,0,0,0
661,0,0,0,0,0,1,1,0,0,0,0
662,1,1,0,0,0,0,0,0,1,0,0
663,0,0,0,0,0,1,0,1,0,1,0
664,1,1,0,0,0,0,0,0,0,1,0
665,1,1,0,0,0,0,0,0,1,0,0
666,0,0,0,0,0,1,0,1,0,0,1
667,1,0,0,1,0,0,0,0,1,0,0
668,0,0,0,0,0,1,0,1,0,0,1
669,0,0,0,0,0,1,0,1,0,1,0
670,1,0,0,1,0,0,0,0,1,0,0
671,0,0,0,0,0,1,1,0,0,0,0
672,1,0,0,0,1,0,0,0,0,1,0
673,1,0,0,1,0,0,0,0,1,0,0
674,0,0,0,0,0,1,0,1,0,0,1
675,0,0,0,0,0,1,1,0,0,0,0
676,1,0,1,0,0,0,0,0,0,0,1
677,1,0,0,0,1,0,0,0,0,1,0
678,1,1,0,0,0,0,0,0,1,0,0
679,0,0,0,0,0,1,0,1,0,0,1
680,0,0,0,0,0,1,0,1,0,1,0
681,0,0,0,0,0,1,1,0,0,0,0
682,0,0,0,0,0,1,0,1,1,0,0
683,0,0,0,0,0,1,0,1,1,0,0
684,1,1,0,0,0,0,0,0,0,1,0
685,1,0,1,0,0,0,0,0,0,0,1
686,1,0,0,1,0,0,0,0,1,0,0
687,1,0,0,0,1,0,0,0,0,1,0
688,1,1,0,0,0,0,0,0,0,0,1
689,0,0,0,0,0,1,0,1,0,0,1
690,0,0,0,0,0,1,0,1,0,0,1
691,0,0,0,0,0,1,0,1,1,0,0
692,0,0,0,0,0,1,0,1,0,1,0
693,0,0,0,0,0,1,0,1,0,1,0
694,0,0,0,0,0,1,0,1,0,0,1
695,0,0,0,0,0,1,1,0,0,0,0
696,1,1,0,0,0,0,0,0,0,1,0
697,0,0,0,0,0,1,0,1,0,0,1
698,1,0,0,0,1,0,0,0,0,1,0
699,0,0,0,0,0,1,0,1,0,0,1
700,1,1,0,0,0,0,0,0,1,0,0
701,1,0,0,1,0,0,0,0,1,0,0
702,0,0,0,0,0,1,0,1,1,0,0
703,1,0,1,0,0,0,0,0,0,0,1
704,1,0,1,0,0,0,0,0,0,0,1
705,0,0,0,0,0,1,0,1,1,0,0
706,0,0,0,0,0,1,0,1,1,0,0
707,1,1,0,0,0,0,0,0,0,1,0
708,0,0,0,0,0,1,1,0,0,0,0
709,1,0,0,1,0,0,0,0,1,0,0
710,0,0,0,0,0,1,0,1,1,0,0
711,0,0,0,0,0,1,0,1,0,1,0
712,1,1,0,0,0,0,0,0,1,0,0
713,0,0,0,0,0,1,0,1,0,0,1
714,1,0,0,1,0,0,0,0,1,0,0
715,1,1,0,0,0,0,0,0,1,0,0
716,1,1,0,0,0,0,0,0,1,0,0
717,0,0,0,0,0,1,0,1,0,0,1
718,1,0,1,0,0,0,0,0,0,0,1
719,0,0,0,0,0,1,0,1,0,1,0
720,1,0,0,0,1,0,0,0,0,1,0
721,0,0,0,0,0,1,1,0,0,0,0
722,0,0,0,0,0,1,0,1,0,1,0
723,1,0,1,0,0,0,0,0,0,0,1
724,0,0,0,0,0,1,1,0,0,0,0
725,1,0,0,1,0,0,0,0,1,0,0
726,1,0,0,0,1,0,0,0,0,1,0
727,0,0,0,0,0,1,0,1,0,0,1
728,0,0,0,0,0,1,0,1,0,0,1
729,0,0,0,0,0,1,0,1,0,0,1
730,1,0,1,0,0,0,0,0,0,0,1
731,1,0,0,0,1,0,0,0,0,1,0
732,1,1,0,0,0,0,0,0,1,0,0
733,1,0,0,0,1,0,0,0,0,1,0
734,0,0,0,0,0,1,0,1,1,0,0
735,0,0,0,0,0,1,1,0,0,0,0
736,0,0,0,0,0,1,1,0,0,0,0
737,1,1,0,0,0,0,0,0,0,0,1
738,0,0,0,0,0,1,0,1,1,0,0
739,0,0,0,0,0,1,0,1,0,0,1
740,1,0,1,0,0,0,0,0,0,0,1
741,1,1,0,0,0,0,0,0,1,0,0
742,1,1,0,0,0,0,0,0,0,1,0
743,1,0,0,0,1,0,0,0,0,1,0
744,0,0,0,0,0,1,0,1,0,1,0
745,1,1,0,0,0,0,0,0,1,0,0
746,0,0,0,0,0,1,0,1,0,1,0
747,0,0,0,0,0,1,1,0,0,0,0
748,1,1,0,0,0,0,0,0,0,0,1
749,1,1,0,0,0,0,0,0,0,1,0
750,0,0,0,0,0,1,1,0,0,0,0
751,1,0,1,0,0,0,0,0,0,0,1
752,1,0,0,0,1,0,0,0,0,1,0
753,1,0,1,0,0,0,0,0,0,0,1
754,1,0,1,0,0,0,0,0,0,0,1
755,1,1,0,0,0,0,0,0,0,1,0
756,1,0,0,1,0,0,0,0,1,0,0
757,1,0,0,1,0,0,0,0,1,0,0
758,0,0,0,0,0,1,1,0,0,0,0
759,0,0,0,0,0,1,0,1,0,1,0
760,0,0,0,0,0,1,0,1,1,0,0
761,1,0,1,0,0,0,0,0,0,0,1
762,1,1,0,0,0,0,0,0,0,0,1
763,1,0,0,0,1,0,0,0,0,1,0
764,0,0,0,0,0,1,0,1,1,0,0
765,0,0,0,0,0,1,0,1,0,1,0
766,1,1,0,0,0,0,0,0,0,0,1
767,1,1,0,0,0,0,0,0,0,1,0
768,0,0,0,0,0,1,1,0,0,0,0
769,0,0,0,0,0,1,1,0,0,0,0
770,0,0,0,0,0,1,0,1,0,0,1
771,1,1,0,0,0,0,0,0,1,0,0
772,1,0,1,0,0,0,0,0,0,0,1
773,1,1,0,0,0,0,0,0,0,0,1
774,0,0,0,0,0,1,0,1,1,0,0
775,0,0,0,0,0,1,0,1,1,0,0
776,1,1,0,0,0,0,0,0,0,0,1
777,0,0,0,0,0,1,0,1,1,0,0
778,1,0,0,0,1,0,0,0,0,1,0
779,1,1,0,0,0,0,0,0,0,0,1
780,1,1,0,0,0,0,0,0,1,0,0
781,1,1,0,0,0,0,0,0,0,0,1
782,1,0,1,0,0,0,0,0,0,0,1
783,1,0,1,0,0,0,0,0,0,0,1
784,0,0,0,0,0,1,0,1,1,0,0
785,0,0,0,0,0,1,0,1,0,0,1
786,1,1,0,0,0,0,0,0,0,0,1
787,0,0,0,0,0,1,0,1,1,0,0
788,1,0,0,0,1,0,0,0,0,1,0
789,1,1,0,0,0,0,0,0,1,0,0
790,1,1,0,0,0,0,0,0,0,0,1
791,1,1,0,0,0,0,0,0,1,0,0
792,0,0,0,0,0,1,0,1,0,0,1
793,1,1,0,0,0,0,0,0,0,1,0
794,0,0,0,0,0,1,1,0,0,0,0
795,0,0,0,0,0,1,0,1,0,1,0
796,1,0,1,0,0,0,0,0,0,0,1
797,1,1,0,0,0,0,0,0,0,0,1
798,0,0,0,0,0,1,0,1,0,0,1
799,1,0,1,0,0,0,0,0,0,0,1
800,0,0,0,0,0,1,0,1,0,1,0
801,0,0,0,0,0,1,1,0,0,0,0
802,1,0,0,1,0,0,0,0,1,0,0
803,0,0,0,0,0,1,0,1,1,0,0
804,0,0,0,0,0,1,0,1,0,0,1
805,1,0,1,0,0,0,0,0,0,0,1
806,1,0,1,0,0,0,0,0,0,0,1
807,0,0,0,0,0,1,0,1,0,1,0
808,1,1,0,0,0,0,0,0,1,0,0
809,1,1,0,0,0,0,0,0,0,0,1
810,1,0,0,0,1,0,0,0,0,1,0
811,0,0,0,0,0,1,1,0,0,0,0
812,1,1,0,0,0,0,0,0,1,0,0
813,0,0,0,0,0,1,0,1,0,1,0
814,0,0,0,0,0,1,0,1,1,0,0
815,1,1,0,0,0,0,0,0,1,0,0
816,1,1,0,0,0,0,0,0,1,0,0
817,1,0,1,0,0,0,0,0,0,0,1
818,0,0,0,0,0,1,1,0,0,0,0
819,0,0,0,0,0,1,0,1,0,0,1
820,1,1,0,0,0,0,0,0,0,0,1
821,0,0,0,0,0,1,0,1,0,0,1
822,0,0,0,0,0,1,0,1,0,1,0
823,1,1,0,0,0,0,0,0,1,0,0
824,1,0,0,1,0,0,0,0,1,0,0
825,1,1,0,0,0,0,0,0,1,0,0
826,1,0,1,0,0,0,0,0,0,0,1
827,1,0,0,1,0,0,0,0,1,0,0
828,0,0,0,0,0,1,1,0,0,0,0
829,1,1,0,0,0,0,0,0,1,0,0
830,1,1,0,0,0,0,0,0,1,0,0
831,1,0,1,0,0,0,0,0,0,0,1
832,0,0,0,0,0,1,0,1,0,0,1
833,1,0,0,0,1,0,0,0,0,1,0
834,0,0,0,0,0,1,0,1,0,0,1
835,1,0,0,1,0,0,0,0,1,0,0
836,0,0,0,0,0,1,0,1,0,0,1
837,1,1,0,0,0,0,0,0,1,0,0
838,1,1,0,0,0,0,0,0,0,0,1
839,1,1,0,0,0,0,0,0,1,0,0
840,1,1,0,0,0,0,0,0,0,1,0
841,1,0,0,1,0,0,0,0,1,0,0
842,1,0,0,0,1,0,0,0,0,1,0
843,0,0,0,0,0,1,0,1,1,0,0
844,0,0,0,0,0,1,0,1,0,1,0
845,0,0,0,0,0,1,0,1,1,0,0
846,1,1,0,0,0,0,0,0,0,1,0
847,0,0,0,0,0,1,1,0,0,0,0
848,0,0,0,0,0,1,0,1,0,0,1
849,1,1,0,0,0,0,0,0,1,0,0
850,1,0,1,0,0,0,0,0,0,0,1
851,1,0,0,0,1,0,0,0,0,1,0
852,1,0,1,0,0,0,0,0,0,0,1
853,0,0,0,0,0,1,1,0,0,0,0
854,1,0,0,1,0,0,0,0,1,0,0
855,1,1,0,0,0,0,0,0,0,1,0
856,0,0,0,0,0,1,0,1,0,0,1
857,0,0,0,0,0,1,0,1,1,0,0
858,1,1,0,0,0,0,0,0,1,0,0
859,0,0,0,0,0,1,0,1,0,1,0
860,1,1,0,0,0,0,0,0,0,0,1
861,1,1,0,0,0,0,0,0,0,0,1
862,0,0,0,0,0,1,0,1,0,1,0
863,1,0,0,1,0,0,0,0,1,0,0
864,1,0,1,0,0,0,0,0,0,0,1
865,1,0,1,0,0,0,0,0,0,0,1
866,0,0,0,0,0,1,0,1,0,1,0
867,0,0,0,0,0,1,0,1,0,1,0
868,1,0,0,1,0,0,0,0,1,0,0
869,0,0,0,0,0,1,0,1,0,1,0
870,0,0,0,0,0,1,0,1,0,0,1
871,1,0,0,1,0,0,0,0,1,0,0
872,1,0,1,0,0,0,0,0,0,0,1
873,0,0,0,0,0,1,0,1,0,1,0
874,1,0,1,0,0,0,0,0,0,0,1
875,1,1,0,0,0,0,0,0,0,0,1
876,1,0,0,1,0,0,0,0,1,0,0
877,1,1,0,0,0,0,0,0,1,0,0
878,1,0,0,0,1,0,0,0,0,1,0
879,0,0,0,0,0,1,1,0,0,0,0
880,1,1,0,0,0,0,0,0,1,0,0
881,1,1,0,0,0,0,0,0,0,0,1
882,1,1,0,0,0,0,0,0,0,0,1
883,1,1,0,0,0,0,0,0,0,1,0
884,0,0,0,0,0,1,0,1,0,1,0
885,1,0,1,0,0,0,0,0,0,0,1
886,0,0,0,0,0,1,0,1,0,1,0
887,0,0,0,0,0,1,1,0,0,0,0
888,1,0,0,1,0,0,0,0,1,0,0
889,1,0,0,0,1,0,0,0,0,1,0
890,0,0,0,0,0,1,0,1,0,0,1
891,1,1,0,0,0,0,0,0,0,1,0
892,1,1,0,0,0,0,0,0,1,0,0
893,1,1,0,0,0,0,0,0,1,0,0
894,0,0,0,0,0,1,1,0,0,0,0
895,1,1,0,0,0,0,0,0,0,0,1
896,0,0,0,0,0,1,0,1,0,1,0
897,1,0,1,0,0,0,0,0,0,0,1
898,1,1,0,0,0,0,0,0,0,1,0
899,0,0,0,0,0,1,0,1,1,0,0
900,1,1,0,0,0,0,0,0,0,1,0
901,0,0,0,0,0,1,1,0,0,0,0
902,0,0,0,0,0,1,0,1,1,0,0
903,1,1,0,0,0,0,0,0,0,0,1
904,0,0,0,0,0,1,0,1,0,0,1
905,1,1,0,0,0,0,0,0,1,0,0
906,1,1,0,0,0,0,0,0,0,0,1
907,0,0,0,0,0,1,1,0,0,0,0
908,0,0,0,0,0,1,0,1,0,0,1
909,1,0,1,0,0,0,0,0,0,0,1
910,1,1,0,0,0,0,0,0,1,0,0
911,1,0,0,1,0,0,0,0,1,0,0
912,1,0,0,0,1,0,0,0,0,1,0
913,0,0,0,0,0,1,0,1,0,0,1
914,0,0,0,0,0,1,0,1,1,0,0
915,1,1,0,0,0,0,0,0,0,1,0
916,0,0,0,0,0,1,0,1,1,0,0
917,1,0,1,0,0,0,0,0,0,0,1
918,1,0,1,0,0,0,0,0,0,0,1
919,0,0,0,0,0,1,0,1,1,0,0
920,0,0,0,0,0,1,0,1,0,0,1
921,0,0,0,0,0,1,0,1,1,0,0
922,1,0,1,0,0,0,0,0,0,0,1
923,1,0,0,0,1,0,0,0,0,1,0
924,0,0,0,0,0,1,0,1,0,1,0
925,1,1,0,0,0,0,0,0,0,0,1
926,0,0,0,0,0,1,0,1,0,0,1
927,0,0,0,0,0,1,0,1,1,0,0
928,0,0,0,0,0,1,0,1,0,0,1
929,1,0,0,1,0,0,0,0,1,0,0
930,0,0,0,0,0,1,1,0,0,0,0
931,1,1,0,0,0,0,0,0,0,1,0
932,0,0,0,0,0,1,0,1,0,1,0
933,1,0,0,0,1,0,0,0,0,1,0
934,1,1,0,0,0,0,0,0,0,1,0
935,0,0,0,0,0,1,0,1,1,0,0
936,0,0,0,0,0,1,0,1,1,0,0
937,0,0,0,0,0,1,0,1,0,0,1
938,1,0,0,0,1,0,0,0,0,1,0
939,1,1,0,0,0,0,0,0,0,1,0
940,1,1,0,0,0,0,0,0,0,0,1
941,0,0,0,0,0,1,0,1,0,1,0
942,1,1,0,0,0,0,0,0,1,0,0
943,0,0,0,0,0,1,0,1,1,0,0
944,1,0,0,1,0,0,0,0,1,0,0
945,1,1,0,0,0,0,0,0,0,0,1
946,0,0,0,0,0,1,0,1,0,1,0
947,0,0,0,0,0,1,0,1,1,0,0
948,1,0,0,1,0,0,0,0,1,0,0
949,1,1,0,0,0,0,0,0,0,0,1
950,1,1,0,0,0,0,0,0,1,0,0
951,1,0,0,1,0,0,0,0,1,0,0
952,0,0,0,0,0,1,0,1,1,0,0
953,0,0,0,0,0,1,0,1,0,0,1
954,1,0,1,0,0,0,0,0,0,0,1
955,1,1,0,0,0,0,0,0,0,1,0
956,0,0,0,0,0,1,0,1,1,0,0
957,0,0,0,0,0,1,0,1,0,0,1
958,0,0,0,0,0,1,1,0,0,0,0
959,1,0,1,0,0,0,0,0,0,0,1
960,1,1,0,0,0,0,0,0,0,0,1
961,1,0,0,1,0,0,0,0,1,0,0
962,0,0,0,0,0,1,0,1,0,1,0
963,0,0,0,0,0,1,0,1,0,0,1
964,0,0,0,0,0,1,0,1,0,0,1
965,1,1,0,0,0,0,0,0,1,0,0
966,1,0,0,0,1,0,0,0,0,1,0
967,1,1,0,0,0,0,0,0,1,0,0
968,0,0,0,0,0,1,1,0,0,0,0
969,0,0,0,0,0,1,0,1,0,0,1
970,1,1,0,0,0,0,0,0,0,0,1
971,0,0,0,0,0,1,0,1,0,1,0
972,1,1,0,0,0,0,0,0,1,0,0
973,1,1,0,0,0,0,0,0,0,1,0
974,0,0,0,0,0,1,0,1,0,0,1
975,1,1,0,0,0,0,0,0,0,0,1
976,1,1,0,0,0,0,0,0,1,0,0
977,1,0,0,0,1,0,0,0,0,1,0
978,0,0,0,0,0,1,0,1,0,0,1
979,1,0,0,0,1,0,0,0,0,1,0
980,1,0,1,0,0,0,0,0,0,0,1
981,1,1,0,0,0,0,0,0,0,1,0
982,1,1,0,0,0,0,0,0,0,0,1
983,0,0,0,0,0,1,0,1,0,0,1
984,0,0,0,0,0,1,1,0,0,0,0
985,1,1,0,0,0,0,0,0,0,1,0
986,0,0,0,0,0,1,0,1,1,0,0
987,1,1,0,0,0,0,0,0,0,0,1
988,1,1,0,0,0,0,0,0,1,0,0
989,1,1,0,0,0,0,0,0,0,1,0
990,0,0,0,0,0,1,0,1,0,1,0
991,0,0,0,0,0,1,1,0,0,0,0
992,0,0,0,0,0,1,0,1,1,0,0
993,1,0,0,0,1,0,0,0,0,1,0
994,0,0,0,0,0,1,0,1,1,0,0
995,0,0,0,0,0,1,0,1,0,0,1
996,1,0,0,1,0,0,0,0,1,0,0
997,1,0,0,1,0,0,0,0,1,0,0
998,0,0,0,0,0,1,0,1,0,1,0
999,0,0,0,0,0,1,1,0,0,0,0
1000,1,0,1,0,0,0,0,0,0,0,1
1001,1,1,0,0,0,0,0,0,0,1,0
1002,1,1,0,0,0,0,0,0,0,1,0
1003,1,1,0,0,0,0,0,0,0,0,1
1004,1,0,1,0,0,0,0,0,0,0,1
1005,1,1,0,0,0,0,0,0,1,0,0
1006,0,0,0,0,0,1,0,1,1,0,0
1007,0,0,0,0,0,1,0,1,1,0,0
1008,0,0,0,0,0,1,0,1,0,1,0
1009,1,1,0,0,0,0,0,0,0,0,1
1010,0,0,0,0,0,1,1,0,0,0,0
1011,1,0,0,1,0,0,0,0,1,0,0
1012,0,0,0,0,0,1,0,1,1,0,0
1013,1,1,0,0,0,0,0,0,1,0,0
1014,1,1,0,0,0,0,0,0,0,0,1
1015,0,0,0,0,0,1,1,0,0,0,0
1016,1,0,1,0,0,0,0,0,0,0,1
1017,1,0,1,0,0,0,0,0,0,0,1
1018,0,0,0,0,0,1,0,1,0,1,0
1019,1,0,1,0,0,0,0,0,0,0,1
1020,1,0,1,0,0,0,0,0,0,0,1
1021,1,0,0,0,1,0,0,0,0,1,0
1022,1,1,0,0,0,0,0,0,0,1,0
1023,0,0,0,0,0,1,0,1,0,0,1
1024,1,0,1,0,0,0,0,0,0,0,1
1025,0,0,0,0,0,1,0,1,1,0,0
1026,1,0,0,1,0,0,0,0,1,0,0
1027,1,0,0,0,1,0,0,0,0,1,0
1028,0,0,0,0,0,1,0,1,0,1,0
1029,0,0,0,0,0,1,0,1,0,0,1
1030,0,0,0,0,0,1,1,0,0,0,0
1031,1,1,0,0,0,0,0,0,1,0,0
1032,1,0,0,0,1,0,0,0,0,1,0
1033,0,0,0,0,0,1,1,0,0,0,0
1034,0,0,0,0,0,1,0,1,0,1,0
1035,1,0,1,0,0,0,0,0,0,0,1
1036,0,0,0,0,0,1,0,1,0,1,0
1037,1,0,0,1,0,0,0,0,1,0,0
1038,1,0,0,1,0,0,0,0,1,0,0
1039,1,0,0,1,0,0,0,0,1,0,0
1040,0,0,0,0,0,1,0,1,0,1,0
1041,1,1,0,0,0,0,0,0,1,0,0
1042,0,0,0,0,0,1,0,1,0,1,0
1043,1,0,1,0,0,0,0,0,0,0,1
1044,1,1,0,0,0,0,0,0,0,1,0
1045,0,0,0,0,0,1,0,1,1,0,0
1046,1,0,0,0,1,0,0,0,0,1,0
1047,1,1,0,0,0,0,0,0,0,1,0
1048,0,0,0,0,0,1,1,0,0,0,0
1049,1,0,0,1,0,0,0,0,1,0,0
1050,0,0,0,0,0,1,1,0,0,0,0
1051,0,0,0,0,0,1,0,1,0,1,0
1052,1,0,1,0,0,0,0,0,0,0,1
1053,1,0,0,1,0,0,0,0,1,0,0
1054,1,1,0,0,0,0,0,0,0,1,0
1055,0,0,0,0,0,1,0,1,0,0,1
1056,1,1,0,0,0,0,0,0,1,0,0
1057,1,0,0,0,1,0,0,0,0,1,0
1058,0,0,0,0,0,1,0,1,1,0,0
1059,0,0,0,0,0,1,1,0,0,0,0
1060,0,0,0,0,0,1,0,1,0,1,0
1061,1,1,0,0,0,0,0,0,0,1,0
1062,0,0,0,0,0,1,0,1,0,1,0
1063,1,0,0,1,0,0,0,0,1,0,0
1064,1,0,0,1,0,0,0,0,1,0,0
1065,0,0,0,0,0,1,1,0,0,0,0
1066,1,0,1,0,0,0,0,0,0,0,1
1067,0,0,0,0,0,1,0,1,0,0,1
1068,1,1,0,0,0,0,0,0,0,1,0
1069,0,0,0,0,0,1,0,1,0,0,1
1070,1,1,0,0,0,0,0,0,0,1,0
1071,1,1,0,0,0,0,0,0,1,0,0
1072,1,1,0,0,0,0,0,0,0,1,0
1073,1,1,0,0,0,0,0,0,1,0,0
1074,1,1,0,0,0,0,0,0,0,0,1
1075,0,0,0,0,0,1,0,1,0,0,1
1076,0,0,0,0,0,1,0,1,1,0,0
1077,1,0,0,1,0,0,0,0,1,0,0
1078,1,1,0,0,0,0,0,0,0,0,1
1079,0,0,0,0,0,1,0,1,0,1,0
1080,1,0,1,0,0,0,0,0,0,0,1
1081,1,1,0,0,0,0,0,0,0,1,0
1082,0,0,0,0,0,1,0,1,1,0,0
1083,0,0,0,0,0,1,1,0,0,0,0
1084,1,1,0,0,0,0,0,0,1,0,0
1085,0,0,0,0,0,1,0,1,1,0,0
1086,0,0,0,0,0,1,0,1,0,1,0
1087,1,1,0,0,0,0,0,0,0,0,1
1088,0,0,0,0,0,1,0,1,0,1,0
1089,0,0,0,0,0,1,0,1,0,1,0
1090,1,0,0,0,1,0,0,0,0,1,0
1091,1,1,0,0,0,0,0,0,0,0,1
1092,1,1,0,0,0,0,0,0,0,0,1
1093,1,0,0,1,0,0,0,0,1,0,0
1094,0,0,0,0,0,1,0,1,0,1,0
1095,0,0,0,0,0,1,1,0,0,0,0
1096,1,1,0,0,0,0,0,0,0,0,1
1097,1,0,1,0,0,0,0,0,0,0,1
1098,1,1,0,0,0,0,0,0,1,0,0
1099,1,0,0,0,1,0,0,0,0,1,0
1100,1,1,0,0,0,0,0,0,0,1,0
1101,1,1,0,0,0,0,0,0,0,0,1
1102,1,0,1,0,0,0,0,0,0,0,1
1103,1,1,0,0,0,0,0,0,1,0,0
1104,1,1,0,0,0,0,0,0,1,0,0
1105,0,0,0,0,0,1,0,1,0,0,1
1106,0,0,0,0,0,1,0,1,0,0,1
1107,1,1,0,0,0,0,0,0,0,1,0
1108,1,0,0,1,0,0,0,0,1,0,0
1109,1,1,0,0,0,0,0,0,0,1,0
1110,1,1,0,0,0,0,0,0,1,0,0
1111,0,0,0,0,0,1,0,1,1,0,0
1112,1,1,0,0,0,0,0,0,0,0,1
1113,1,0,0,0,1,0,0,0,0,1,0
1114,0,0,0,0,0,1,0,1,0,1,0
1115,1,0,0,1,0,0,0,0,1,0,0
1116,1,1,0,0,0,0,0,0,0,0,1
1117,0,0,0,0,0,1,1,0,0,0,0
1118,0,0,0,0,0,1,1,0,0,0,0
1119,1,1,0,0,0,0,0,0,0,0,1
1120,1,0,0,1,0,0,0,0,1,0,0
1121,0,0,0,0,0,1,1,0,0,0,0
1122,1,1,0,0,0,0,0,0,0,1,0
1123,0,0,0,0,0,1,0,1,0,0,1
1124,1,1,0,0,0,0,0,0,0,1,0
1125,1,0,0,0,1,0,0,0,0,1,0
1126,0,0,0,0,0,1,0,1,0,0,1
1127,0,0,0,0,0,1,0,1,0,1,0
1128,1,1,0,0,0,0,0,0,0,1,0
1129,1,0,0,1,0,0,0,0,1,0,0
1130,1,0,0,1,0,0,0,0,1,0,0
1131,0,0,0,0,0,1,0,1,0,1,0
1132,1,0,1,0,0,0,0,0,0,0,1
1133,1,1,0,0,0,0,0,0,0,0,1
1134,1,0,0,1,0,0,0,0,1,0,0
1135,0,0,0,0,0,1,1,0,0,0,0
1136,0,0,0,0,0,1,0,1,0,0,1
1137,1,1,0,0,0,0,0,0,0,1,0
1138,0,0,0,0,0,1,0,1,0,0,1
1139,1,0,1,0,0,0,0,0,0,0,1
1140,1,0,0,0,1,0,0,0,0,1,0
1141,1,0,1,0,0,0,0,0,0,0,1
1142,1,1,0,0,0,0,0,0,0,0,1
1143,1,1,0,0,0,0,0,0,0,1,0
1144,1,1,0,0,0,0,0,0,0,0,1
1145,0,0,0,0,0,1,1,0,0,0,0
1146,1,0,1,0,0,0,0,0,0,0,1
1147,1,1,0,0,0,0,0,0,0,0,1
1148,0,0,0,0,0,1,0,1,1,0,0
1149,0,0,0,0,0,1,0,1,0,1,0
1150,1,0,0,1,0,0,0,0,1,0,0
1151,0,0,0,0,0,1,0,1,0,0,1
